RDO:;RDO NO. 27  - CALOOCAN CITY;;;(FORMERLY RDO NO. 29-KALOOKAN CITY);
GEN TINIO;REPARO ST  PILAR;RR;1,400.00;;
GEN TINIO;REPARO ST  PILAR;I;1,600.00;;
CONCEPCION;PILAR  REPARO ST;RR;1,400.00;;
CONCEPCION;PILAR  REPARO ST;I;1,600.00;;
BARANGAY:;83;;;;
ASUNCION NORTH;ASUNCION  PAZ;RR;1,700.00;;
ASUNCION NORTH;ASUNCION  PAZ;I;2,000.00;;
PILAR ST NORTH;ASUNCION  PAZ;RR;1,700.00;;
PEDESTRIAN ALLEY;MONSERRAT  PAZ;RR;1,700.00;;
EDSA SOUTH;MONSERRAT  PAZ;CR;8,600.00;;
MONSERRAT;PILAR  LORETO;RR;1,700.00;;
GUADALUPE;PILAR  LORETO;RR;1,700.00;;
PAZ;PILAR  LORETO;RR;1,700.00;;
LORETO;MONSERRAT  PAZ;RR;1,700.00;;
LORETO;MONSERRAT  PAZ;CC;15,000.00;;
LORETO;MONSERRAT  PAZ;RC;12,500.00;;
LORETO;MONSERRAT  PAZ;;;;
BARANGAY:;84;;;;
REPARO ST SOUTH;GEN SIMON  MONSERRAT;RR;1,200.00;;
EDSA SAMSON ROAD;R SIMON  MONSERRAT;CR;8,600.00;;
MCU COMPOUND;R SIMON  MONSERRAT;X;6,000.00;;
GEN R SIMON;REPARO  EDSA;RR;2,200.00;;
GEN R SIMON;REPARO  EDSA;I;2,400.00;;
ASUNCION;PILAR  EDSA;RR;2,200.00;;
ASUNCION;PILAR  EDSA;I;2,400.00;;
MONSERRAT;PILAR  EDSA;RR;2,200.00;;
MONSERRAT;PILAR  EDSA;I;2,400.00;;
MONSERRAT;PILAR  EDSA;CC;15,000.00;;
MONSERRAT;PILAR  EDSA;RC;12,500.00;;
BARANGAY:;85;;;;
PILAR ST SOUTH;PAZ  GEN TINIO;RR;1,700.00;;
PILAR ST SOUTH;PAZ  GEN TINIO;I;2,000.00;;
PEDESTRIAN ALLEY;PAZ  GEN TINIO;RR;1,700.00;;
PAZ;PILAR  LORETO;RR;1,700.00;;
PAZ;PILAR  LORETO;I;2,000.00;;
V CONCEPCION;PILAR  LORETO;RR;1,800.00;;
V CONCEPCION;PILAR  LORETO;I;2,000.00;;
GEN TINIO;PILAR  PEDESTRIAN ALLEY;CR;2,000.00;;
GEN TINIO;PILAR  EDSA;RR;1,800.00;;
GEN TINIO;PILAR  EDSA;I;2,000.00;;
LORETO;PAZ  GEN TINIO;RR;1,800.00;;
LORETO;PAZ  GEN TINIO;I;2,000.00;;
EDSA SAMSON ROAD;MONSERRAT  PAZ;CR;8,600.00;;
EDSA SAMSON ROAD;MONSERRAT  PAZ;CC;15,000.00;;
EDSA SAMSON ROAD;MONSERRAT  PAZ;RC;12,500.00;;
EDSA SAMSON ROAD;MONSERRAT  PAZ;;;;
BARANGAY:;86;;;;
EDSA SOUTH;BONI MONT BENIN;CR;11,400.00;;
L BUSTAMANTE;RIZAL AVE  BENIN;CR;10,500.00;;
MAXIMO;A MAXIMO  BENIN;CR;4,800.00;;
MAXIMO;A MAXIMO  BENIN;RR;3,000.00;;
MAXIMO;A MAXIMO  BENIN;I;3,400.00;;
B SERRANO;EDSA  MACABAGDAL;CR;4,500.00;;
B SERRANO;EDSA  MACABAGDAL;RR;2,800.00;;
B SERRANO;EDSA  MACABAGDAL;I;3,200.00;;
BENIN;EDSA  L BUSTAMANTE;CR;10,500.00;;
MAKABAGDAL NORTH;B SN DIEGO  B SERRANO;CR;3,300.00;;
MAKABAGDAL NORTH;B SN DIEGO  B SERRANO;RR;2,000.00;;
MAKABAGDAL NORTH;B SN DIEGO  B SERRANO;I;2,400.00;;
T JACINTO;B SERRANO  WEST;CR;3,300.00;;
T JACINTO;B SERRANO  WEST;RR;2,000.00;;
T JACINTO;B SERRANO  WEST;I;3,000.00;;
WILLIAM SHAW;B SERRANO  WEST;CR;3,300.00;;
WILLIAM SHAW;B SERRANO  WEST;RR;2,000.00;;
WILLIAM SHAW;B SERRANO  WEST;I;3,000.00;;
EDSA;BENIN  B SERRANO;CR;8,600.00;;
EDSA;BENIN  B SERRANO;CC;15,000.00;;
EDSA;BENIN  B SERRANO;RC;12,500.00;;
BARANGAY:;87;;;;
EDSA SOUTH;B SERRANO  U PLATA;CR;8,300.00;;
MAKABAGDAL NORTH;B SERRANO  U PLATA;CR;3,300.00;;
MAKABAGDAL NORTH;B SERRANO  U PLATA;RR;1,900.00;;
MAKABAGDAL NORTH;B SERRANO  U PLATA;I;2,200.00;;
B SERRANO EAST;EDSA  MAKABAGDAL;CR;3,200.00;;
B SERRANO EAST;EDSA  MAKABAGDAL;RR;2,300.00;;
B SERRANO EAST;EDSA  MAKABAGDAL;I;2,500.00;;
A DE JESUS;EDSA  MAKABAGDAL;CR;3,300.00;;
A DE JESUS;EDSA  MAKABAGDAL;RR;1,900.00;;
A DE JESUS;EDSA  MAKABAGDAL;I;2,200.00;;
U PLATA WEST;EDSA  MAKABAGDAL;CR;2,900.00;;
U PLATA WEST;EDSA  MAKABAGDAL;RR;1,900.00;;
U PLATA WEST;EDSA  MAKABAGDAL;I;2,200.00;;
T JACINTO;B SERRANO  U PLATA;CR;3,300.00;;
T JACINTO;B SERRANO  U PLATA;RR;1,900.00;;
WILLIAM SHAW;B SERRANO  U PLATA;CR;2,200.00;;
WILLIAM SHAW;B SERRANO  U PLATA;RR;3,300.00;;
WILLIAM SHAW;B SERRANO  U PLATA;I;2,200.00;;
WILLIAM SHAW;B SERRANO  U PLATA;CC;15,000.00;;
WILLIAM SHAW;B SERRANO  U PLATA;RC;12,500.00;;
WILLIAM SHAW;B SERRANO  U PLATA;;;;
BARANGAY:;88;;;;
L BUSTAMANTE;RIZAL AVE  B SN DIEGO;CR;10,500.00;;
TWELFTH AVE NORTH;RIZAL AVE  B SERRANO;CR;4,900.00;;
TWELFTH AVE NORTH;RIZAL AVE  B SERRANO;RR;3,700.00;;
TWELFTH AVE NORTH;RIZAL AVE  B SERRANO;I;4,000.00;;
M AUSTRIA;L BUSTAMANTE;CR;4,100.00;;
M AUSTRIA;L BUSTAMANTE;RR;3,000.00;;
M AUSTRIA;L BUSTAMANTE;I;3,200.00;;
B SAN DIEGO;12TH AVE  BUSTAMANTE;CR;4,100.00;;
B SAN DIEGO;12TH AVE  BUSTAMANTE;RR;2,300.00;;
B SAN DIEGO;12TH AVE  BUSTAMANTE;I;2,500.00;;
B SERRANO WEST;MAKABAGDAL  12 AVE;CR;4,900.00;;
B SERRANO WEST;MAKABAGDAL  12 AVE;RR;2,900.00;;
B SERRANO WEST;MAKABAGDAL  12 AVE;I;3,200.00;;
MAKABAGDAL SOUTH;B SN DIEGO  B SERRANO;CR;4,100.00;;
MAKABAGDAL SOUTH;B SN DIEGO  B SERRANO;RR;3,000.00;;
MAKABAGDAL SOUTH;B SN DIEGO  B SERRANO;I;3,200.00;;
A ASISTIO;B SN DIEGO  B SERRANO;CR;4,100.00;;
A ASISTIO;B SN DIEGO  B SERRANO;RR;2,000.00;;
A ASISTIO;B SN DIEGO  B SERRANO;I;2,400.00;;
N TOLENTINO;B SN DIEGO  B SERRANO;CR;4,100.00;;
N TOLENTINO;B SN DIEGO  B SERRANO;RR;2,000.00;;
N TOLENTINO;B SN DIEGO  B SERRANO;I;2,400.00;;
COMML BLK RIZAL 12TH;;CR;11,400.00;;
COMML BLK RIZAL 12TH;;CC;15,000.00;;
COMML BLK RIZAL 12TH;;RC;12,500.00;;
COMML BLK RIZAL 12TH;;;;;
BARANGAY:;89;;;;
MAKABAGDAL SOUTH;B SERRANO  A DE JESUS;CR;4,000.00;;
MAKABAGDAL SOUTH;B SERRANO  A DE JESUS;RR;1,900.00;;
MAKABAGDAL SOUTH;B SERRANO  A DE JESUS;I;2,200.00;;
TWELVTH AVE;B SERRANO  A DE JESUS;CR;4,900.00;;
TWELVTH AVE;B SERRANO  A DE JESUS;RR;2,700.00;;
TWELVTH AVE;B SERRANO  A DE JESUS;I;3,200.00;;
ELEVENTH AVE NORTH;B SERRANO  A DE JESUS;CR;4,900.00;;
ELEVENTH AVE NORTH;B SERRANO  A DE JESUS;RR;2,700.00;;
ELEVENTH AVE NORTH;B SERRANO  A DE JESUS;I;3,200.00;;
B SERRANO EAST;MAKABAGDAL  11TH AVE;CR;4,900.00;;
B SERRANO EAST;MAKABAGDAL  11TH AVE;RR;2,700.00;;
B SERRANO EAST;MAKABAGDAL  11TH AVE;I;3,200.00;;
S ASISTIO;B SERRANO  A DE JESUS;CR;4,200.00;;
S ASISTIO;B SERRANO  A DE JESUS;RR;1,700.00;;
S ASISTIO;B SERRANO  A DE JESUS;I;2,000.00;;
A DE JESUS WEST;MAKABAGDAL  11TH AVE;CR;4,000.00;;
A DE JESUS WEST;MAKABAGDAL  11TH AVE;RR;1,700.00;;
A DE JESUS WEST;MAKABAGDAL  11TH AVE;I;2,000.00;;
A DE JESUS WEST;MAKABAGDAL  11TH AVE;CC;15,000.00;;
A DE JESUS WEST;MAKABAGDAL  11TH AVE;RC;12,500.00;;
A DE JESUS WEST;MAKABAGDAL  11TH AVE;;;;
BARANGAY:;90;;;;
TWELVTH AVE SOUTH;DEL PILAR  B SERRANO;CR;4,900.00;;
TWELVTH AVE SOUTH;DEL PILAR  B SERRANO;RR;4,200.00;;
TWELVTH AVE SOUTH;DEL PILAR  B SERRANO;I;4,600.00;;
ELEVENTH AVE NORTH;DEL PILAR  B SERRANO;CR;4,900.00;;
ELEVENTH AVE NORTH;DEL PILAR  B SERRANO;RR;3,900.00;;
ELEVENTH AVE NORTH;DEL PILAR  B SERRANO;I;4,200.00;;
M H DEL PILAR;11TH AVE  12TH AVE;CR;6,400.00;;
M H DEL PILAR;11TH AVE  12TH AVE;RR;3,600.00;;
M H DEL PILAR;11TH AVE  12TH AVE;I;4,700.00;;
MA CLARA;11TH AVE  12TH AVE;CR;5,700.00;;
MA CLARA;11TH AVE  12TH AVE;RR;3,100.00;;
MA CLARA;11TH AVE  12TH AVE;I;3,700.00;;
SECOND ST;11TH AVE  12TH AVE;CR;5,500.00;;
SECOND ST;11TH AVE  12TH AVE;RR;3,000.00;;
SECOND ST;11TH AVE  12TH AVE;I;3,500.00;;
THIRD ST;11TH AVE  12TH AVE;CR;5,500.00;;
THIRD ST;11TH AVE  12TH AVE;RR;2,900.00;;
THIRD ST;11TH AVE  12TH AVE;I;3,400.00;;
FOURTH ST;11TH AVE  12TH AVE;CR;5,500.00;;
FOURTH ST;11TH AVE  12TH AVE;RR;2,900.00;;
FOURTH ST;11TH AVE  12TH AVE;I;3,200.00;;
FIFTH ST;11TH AVE  12TH AVE;CR;5,300.00;;
FIFTH ST;11TH AVE  12TH AVE;RR;2,700.00;;
FIFTH ST;11TH AVE  12TH AVE;I;3,200.00;;
COMML BLK RIZAL  11TH;;CR;10,300.00;;
COMML BLK RIZAL  11TH;;CC;15,000.00;;
COMML BLK RIZAL  11TH;;RC;12,500.00;;
COMML BLK RIZAL  11TH;;;;;
BARANGAY:;91;;;;
ELEVENTH AVE SOUTH;11TH AVE  6TH ST;CR;5,300.00;;
ELEVENTH AVE SOUTH;11TH AVE  6TH ST;RR;3,600.00;;
ELEVENTH AVE SOUTH;11TH AVE  6TH ST;I;4,200.00;;
TENTH AVE NORTH;M H DEL PILAR  6TH ST;CR;5,400.00;;
TENTH AVE NORTH;M H DEL PILAR  6TH ST;RR;3,600.00;;
TENTH AVE NORTH;M H DEL PILAR  6TH ST;I;4,200.00;;
M H DEL PILAR;10TH AVE  11TH AVE;CR;5,400.00;;
M H DEL PILAR;10TH AVE  11TH AVE;RR;3,500.00;;
M H DEL PILAR;10TH AVE  11TH AVE;I;3,900.00;;
SECOND ST;10TH AVE  11TH AVE;CR;5,300.00;;
SECOND ST;10TH AVE  11TH AVE;RR;3,000.00;;
SECOND ST;10TH AVE  11TH AVE;I;3,500.00;;
THIRD ST;10TH AVE  11TH AVE;CR;5,800.00;;
THIRD ST;10TH AVE  11TH AVE;RR;2,900.00;;
THIRD ST;10TH AVE  11TH AVE;I;3,300.00;;
FOURTH ST;10TH AVE  11TH AVE;CR;5,100.00;;
FOURTH ST;10TH AVE  11TH AVE;RR;2,700.00;;
FOURTH ST;10TH AVE  11TH AVE;I;3,200.00;;
FIFTH ST;10TH AVE  11TH AVE;CR;5,100.00;;
FIFTH ST;10TH AVE  11TH AVE;RR;2,700.00;;
FIFTH ST;10TH AVE  11TH AVE;I;3,200.00;;
SIXTH ST;10TH AVE  11TH AVE;CR;3,900.00;;
SIXTH ST;10TH AVE  11TH AVE;RR;2,000.00;;
SIXTH ST;10TH AVE  11TH AVE;I;2,400.00;;
COMML BLK RIZAL 10TH;;CR;10,000.00;;
COMML BLK RIZAL 10TH;;CC;15,000.00;;
COMML BLK RIZAL 10TH;;RC;12,500.00;;
COMML BLK RIZAL 10TH;;;;;
BARANGAY:;92;;;;
MAKABAGDAL;A DE JESUS  9TH ST;CR;3,800.00;;
MAKABAGDAL;A DE JESUS  9TH ST;RR;1,700.00;;
MAKABAGDAL;A DE JESUS  9TH ST;I;2,000.00;;
A DE JESUS;MAKABAGDAL 11TH AVE;CR;3,900.00;;
A DE JESUS;MAKABAGDAL 11TH AVE;RR;1,700.00;;
A DE JESUS;MAKABAGDAL 11TH AVE;I;2,000.00;;
NINTH ST;MAKABAGDAL 11TH AVE;CR;3,800.00;;
NINTH ST;MAKABAGDAL 11TH AVE;RR;1,500.00;;
NINTH ST;MAKABAGDAL 11TH AVE;I;1,700.00;;
TWELVTH AVE;A DE JESUS  9TH ST;CR;3,800.00;;
TWELVTH AVE;A DE JESUS  9TH ST;RR;1,700.00;;
TWELVTH AVE;A DE JESUS  9TH ST;I;2,000.00;;
ELEVENTH AVE NORTH;A DE JESUS  9TH ST;CR;3,800.00;;
ELEVENTH AVE NORTH;A DE JESUS  9TH ST;RR;1,700.00;;
ELEVENTH AVE NORTH;A DE JESUS  9TH ST;I;2,000.00;;
TENTH ST;12TH AVE  11TH AVE;CR;3,800.00;;
TENTH ST;12TH AVE  11TH AVE;RR;1,500.00;;
TENTH ST;12TH AVE  11TH AVE;I;1,700.00;;
ELEVENTH ST;12TH AVE  11TH AVE;CR;3,800.00;;
ELEVENTH ST;12TH AVE  11TH AVE;RR;1,500.00;;
ELEVENTH ST;12TH AVE  11TH AVE;I;1,700.00;;
BARANGAY:;93;;;;
ELEVENTH AVE SOUTH;6TH ST  11TH ST;CR;3,900.00;;
ELEVENTH AVE SOUTH;6TH ST  11TH ST;RR;1,900.00;;
ELEVENTH AVE SOUTH;6TH ST  11TH ST;I;2,200.00;;
TENTH AVE NORTH;6TH ST  11TH ST;CR;3,800.00;;
TENTH AVE NORTH;6TH ST  11TH ST;RR;1,900.00;;
TENTH AVE NORTH;6TH ST  11TH ST;I;2,100.00;;
SIXTH ST;11TH AVE  10TH AVE;CR;3,800.00;;
SIXTH ST;11TH AVE  10TH AVE;RR;1,500.00;;
SIXTH ST;11TH AVE  10TH AVE;I;1,700.00;;
SEVENTH ST;11TH AVE  10TH AVE;CR;3,800.00;;
SEVENTH ST;11TH AVE  10TH AVE;RR;1,500.00;;
SEVENTH ST;11TH AVE  10TH AVE;I;1,700.00;;
EIGHT ST;11TH AVE  10TH AVE;CR;3,300.00;;
EIGHT ST;11TH AVE  10TH AVE;RR;1,500.00;;
EIGHT ST;11TH AVE  10TH AVE;I;1,700.00;;
NINTH ST;11TH AVE  10TH AVE;CR;3,800.00;;
NINTH ST;11TH AVE  10TH AVE;RR;1,500.00;;
NINTH ST;11TH AVE  10TH AVE;I;1,700.00;;
TENTH ST;11TH AVE  10TH AVE;CR;3,800.00;;
TENTH ST;11TH AVE  10TH AVE;RR;1,500.00;;
TENTH ST;11TH AVE  10TH AVE;I;1,700.00;;
ELEVENTH ST;11TH AVE  10TH AVE;CR;3,800.00;;
ELEVENTH ST;11TH AVE  10TH AVE;RR;1,500.00;;
ELEVENTH ST;11TH AVE  10TH AVE;I;1,700.00;;
ELEVENTH ST;11TH AVE  10TH AVE;;;;
BARANGAY:;94;;;;
EDSA SOUTH;U PLATA  BIGLANG AWA;CR;6,600.00;;
U PLATA EAST;EDSA MAKABAGDAL;CR;3,900.00;;
U PLATA EAST;EDSA MAKABAGDAL;RR;1,900.00;;
U PLATA EAST;EDSA MAKABAGDAL;I;2,200.00;;
BIGLANG AWA WEST;EDSA MAKABAGDAL;CR;3,800.00;;
BIGLANG AWA WEST;EDSA MAKABAGDAL;RR;1,900.00;;
BIGLANG AWA WEST;EDSA MAKABAGDAL;I;2,200.00;;
A CRUZ;T JACINTO  MAKABAGDAL;CR;3,800.00;;
A CRUZ;T JACINTO  MAKABAGDAL;RR;1,900.00;;
A CRUZ;T JACINTO  MAKABAGDAL;I;2,200.00;;
T JACINTO;U PLATA  A CRUZ;CR;3,800.00;;
T JACINTO;U PLATA  A CRUZ;RR;1,900.00;;
T JACINTO;U PLATA  A CRUZ;I;2,200.00;;
WILLIAM SHAW;U PLATA  A CRUZ;CR;3,800.00;;
WILLIAM SHAW;U PLATA  A CRUZ;RR;1,900.00;;
WILLIAM SHAW;U PLATA  A CRUZ;I;2,200.00;;
MAKABAGDAL NORTH;U PLATA  A CRUZ;CR;3,800.00;;
MAKABAGDAL NORTH;U PLATA  A CRUZ;RR;1,900.00;;
MAKABAGDAL NORTH;U PLATA  A CRUZ;I;2,200.00;;
MAKABAGDAL NORTH;U PLATA  A CRUZ;CC;15,000.00;;
MAKABAGDAL NORTH;U PLATA  A CRUZ;RC;12,500.00;;
MAKABAGDAL NORTH;U PLATA  A CRUZ;;;;
BARANGAY:;95;;;;
EDSA SOUTH;BIGLANG AWA  QC BDRY;CR;5,700.00;;
T JACINTO EAST;BIGLANG AWA  QC BDRY;CR;3,900.00;;
T JACINTO EAST;BIGLANG AWA  QC BDRY;RR;1,900.00;;
T JACINTO EAST;BIGLANG AWA  QC BDRY;I;2,200.00;;
A CRUZ;T JACINTO  A MARIANO;CR;3,800.00;;
A CRUZ;T JACINTO  A MARIANO;RR;1,900.00;;
A CRUZ;T JACINTO  A MARIANO;I;2,200.00;;
J MARIANO;A CRUZ  QC BOUNDARY;CR;3,500.00;;
J MARIANO;A CRUZ  QC BOUNDARY;RR;1,900.00;;
J MARIANO;A CRUZ  QC BOUNDARY;I;2,200.00;;
ALL OTHER STREETS;;CR;3,500.00;;
ALL OTHER STREETS;;RR;1,900.00;;
ALL OTHER STREETS;;I;2,200.00;;
ALL OTHER STREETS;;;;;
BARANGAY:;96;;;;
MAKABAGDAL SOUTH;9TH ST  A CRUZ;CR;3,800.00;;
MAKABAGDAL SOUTH;9TH ST  A CRUZ;RR;1,600.00;;
MAKABAGDAL SOUTH;9TH ST  A CRUZ;I;1,700.00;;
TWELVTH AVE NORTH;9TH ST  A CRUZ;CR;3,900.00;;
TWELVTH AVE NORTH;9TH ST  A CRUZ;RR;1,900.00;;
TWELVTH AVE NORTH;9TH ST  A CRUZ;I;2,200.00;;
NINTH ST EAST;MAKABAGDAL  12TH AVE;CR;3,900.00;;
NINTH ST EAST;MAKABAGDAL  12TH AVE;RR;1,500.00;;
NINTH ST EAST;MAKABAGDAL  12TH AVE;I;1,700.00;;
BIGLANG AWA;MAKABAGDAL  12TH AVE;CR;3,900.00;;
BIGLANG AWA;MAKABAGDAL  12TH AVE;RR;1,500.00;;
BIGLANG AWA;MAKABAGDAL  12TH AVE;I;1,700.00;;
A CRUZ;A ASISTIO  12TH AVE;CR;3,900.00;;
A CRUZ;A ASISTIO  12TH AVE;RR;1,500.00;;
A CRUZ;A ASISTIO  12TH AVE;I;1,700.00;;
S ASISTIO;BIGLANG AWA  A CRUZ;CR;3,900.00;;
S ASISTIO;BIGLANG AWA  A CRUZ;RR;1,500.00;;
S ASISTIO;BIGLANG AWA  A CRUZ;I;1,700.00;;
PANGANIBAN;BIGLANG AWA  A CRUZ;CR;3,900.00;;
PANGANIBAN;BIGLANG AWA  A CRUZ;RR;1,500.00;;
PANGANIBAN;BIGLANG AWA  A CRUZ;I;1,700.00;;
A RIVERA;BIGLANG AWA  A CRUZ;CR;3,900.00;;
A RIVERA;BIGLANG AWA  A CRUZ;RR;1,500.00;;
A RIVERA;BIGLANG AWA  A CRUZ;I;1,700.00;;
CATLEYA;BIGLANG AWA  A CRUZ;RR;3,900.00;;
;;I;1,700.00;;
JASMIN;BIGLANG AWA  A CRUZ;CR;3,900.00;;
JASMIN;BIGLANG AWA  A CRUZ;RR;1,500.00;;
JASMIN;BIGLANG AWA  A CRUZ;I;1,700.00;;
ROSAL;BIGLANG AWA  A CRUZ;CR;3,900.00;;
ROSAL;BIGLANG AWA  A CRUZ;RR;1,500.00;;
ROSAL;BIGLANG AWA  A CRUZ;I;1,700.00;;
ALL OTHER STREETS;;CR;3,900.00;;
ALL OTHER STREETS;;I;1,700.00;;
BARANGAY:;97;;;;
TWELVTH AVE SOUTH;11TH ST  ROSAL;CR;3,900.00;;
TWELVTH AVE SOUTH;11TH ST  ROSAL;RR;1,800.00;;
TWELVTH AVE SOUTH;11TH ST  ROSAL;I;2,100.00;;
ELEVENTH ST EAST;12TH ST  10TH AVE;CR;3,900.00;;
ELEVENTH ST EAST;12TH ST  10TH AVE;RR;1,800.00;;
ELEVENTH ST EAST;12TH ST  10TH AVE;I;2,000.00;;
ROSAL;12TH ST  10TH AVE;CR;3,800.00;;
ROSAL;12TH ST  10TH AVE;RR;1,500.00;;
ROSAL;12TH ST  10TH AVE;I;1,700.00;;
ELEVENTH AVE;11TH ST  CHAMPACA;CR;3,800.00;;
ELEVENTH AVE;11TH ST  CHAMPACA;RR;1,900.00;;
ELEVENTH AVE;11TH ST  CHAMPACA;I;2,200.00;;
TENTH AVE NORTH;11TH  ST  CHAMPACA;CR;3,800.00;;
TENTH AVE NORTH;11TH  ST  CHAMPACA;RR;1,900.00;;
TENTH AVE NORTH;11TH  ST  CHAMPACA;I;2,200.00;;
ILANG ILANG;11TH AVE  10TH AVE;CR;3,900.00;;
ILANG ILANG;11TH AVE  10TH AVE;RR;1,500.00;;
ILANG ILANG;11TH AVE  10TH AVE;I;1,700.00;;
SAMPAGUITA;11TH AVE  10TH AVE;CR;3,900.00;;
SAMPAGUITA;11TH AVE  10TH AVE;RR;1,500.00;;
SAMPAGUITA;11TH AVE  10TH AVE;I;1,700.00;;
CHAMPACA;11TH AVE  10TH AVE;CR;3,900.00;;
CHAMPACA;11TH AVE  10TH AVE;RR;1,500.00;;
CHAMPACA;11TH AVE  10TH AVE;I;1,700.00;;
ALL OTHER STREETS;;CR;3,800.00;;
ALL OTHER STREETS;;RR;1,500.00;;
ALL OTHER STREETS;;I;1,700.00;;
BARANGAY:;98;;;;
JASMIN;ROSAL  11TH AVE;CR;3,800.00;;
JASMIN;ROSAL  11TH AVE;RR;1,500.00;;
JASMIN;ROSAL  11TH AVE;I;1,700.00;;
ROSAL;JASMIN  11TH AVE;CR;3,800.00;;
ROSAL;JASMIN  11TH AVE;RR;1,500.00;;
ROSAL;JASMIN  11TH AVE;I;1,700.00;;
VIOLETA;ROSAL  11TH AVE;CR;3,800.00;;
VIOLETA;ROSAL  11TH AVE;RR;1,600.00;;
VIOLETA;ROSAL  11TH AVE;I;1,700.00;;
ELEVENTH AVE SOUTH;CHAMPACA  CAMACHILE;CR;3,800.00;;
ELEVENTH AVE SOUTH;CHAMPACA  CAMACHILE;RR;2,300.00;;
ELEVENTH AVE SOUTH;CHAMPACA  CAMACHILE;I;2,600.00;;
TENTH AVE;CHAMPACA  CAMACHILE;CR;3,800.00;;
TENTH AVE;CHAMPACA  CAMACHILE;RR;1,800.00;;
TENTH AVE;CHAMPACA  CAMACHILE;I;2,100.00;;
CHAMPACA;11TH AVE  10TH AVE;CR;3,800.00;;
CHAMPACA;11TH AVE  10TH AVE;RR;1,500.00;;
CHAMPACA;11TH AVE  10TH AVE;I;1,700.00;;
MILEGUAS;11TH AVE  10TH AVE;CR;3,800.00;;
MILEGUAS;11TH AVE  10TH AVE;RR;1,500.00;;
MILEGUAS;11TH AVE  10TH AVE;I;1,700.00;;
CAMACHILE;11TH AVE  10TH AVE;CR;4,000.00;;
CAMACHILE;11TH AVE  10TH AVE;RR;1,500.00;;
CAMACHILE;11TH AVE  10TH AVE;I;1,700.00;;
ALL OTHER STREETS;;CR;3,800.00;;
ALL OTHER STREETS;;RR;1,500.00;;
ALL OTHER STREETS;;I;1,700.00;;
BARANGAY:;99;;;;
D P HOUSING NORTH;J MARIANO  DOROTHEA;CR;3,800.00;;
D P HOUSING NORTH;J MARIANO  DOROTHEA;RR;1,500.00;;
D P HOUSING NORTH;J MARIANO  DOROTHEA;I;1,700.00;;
DOROTHEA ROAD;;CR;3,800.00;;
DOROTHEA ROAD;;RR;1,500.00;;
DOROTHEA ROAD;;I;1,700.00;;
ALL OTHER STREETS;;CR;3,800.00;;
ALL OTHER STREETS;;RR;1,500.00;;
ALL OTHER STREETS;;I;1,700.00;;
BARANGAY:;100;;;;
D P HOUSING SOUTH;A CRUZ  Q C  BDRY;CR;3,800.00;;
D P HOUSING SOUTH;A CRUZ  Q C  BDRY;RR;1,500.00;;
D P HOUSING SOUTH;A CRUZ  Q C  BDRY;I;1,700.00;;
ALL OTHER STREETS;;CR;3,800.00;;
ALL OTHER STREETS;;RR;1,500.00;;
ALL OTHER STREETS;;I;1,700.00;;
BARANGAY:;101;;;;
TENTH AVE SOUTH;9TH ST  AZUCENA;CR;3,800.00;;
TENTH AVE SOUTH;9TH ST  AZUCENA;RR;1,500.00;;
TENTH AVE SOUTH;9TH ST  AZUCENA;I;1,700.00;;
NINTH ST EAST;10TH AVE  9TH AVE;CR;3,800.00;;
NINTH ST EAST;10TH AVE  9TH AVE;RR;1,500.00;;
NINTH ST EAST;10TH AVE  9TH AVE;I;1,700.00;;
SAMPAGUITA;TENTH AVE  S;CR;3,800.00;;
SAMPAGUITA;TENTH AVE  S;RR;1,500.00;;
SAMPAGUITA;TENTH AVE  S;I;1,700.00;;
CAMACHILE;TENTH AVE  S;CR;3,800.00;;
CAMACHILE;TENTH AVE  S;RR;1,500.00;;
CAMACHILE;TENTH AVE  S;I;1,700.00;;
AZUCENA;9TH AVE EXT CAMACHILE;CR;3,800.00;;
AZUCENA;9TH AVE EXT CAMACHILE;RR;1,500.00;;
AZUCENA;9TH AVE EXT CAMACHILE;I;1,700.00;;
NINTH AVE EXT GALINO;9TH ST   QC BOUNDARY;CR;3,800.00;;
NINTH AVE EXT GALINO;9TH ST   QC BOUNDARY;RR;1,500.00;;
NINTH AVE EXT GALINO;9TH ST   QC BOUNDARY;I;1,700.00;;
DAHLIA;9TH AVE  EXT;CR;3,800.00;;
DAHLIA;9TH AVE  EXT;RR;1,500.00;;
DAHLIA;9TH AVE  EXT;I;1,700.00;;
ALL OTHER STREETS;;CR;3,800.00;;
ALL OTHER STREETS;;RR;1,500.00;;
ALL OTHER STREETS;;I;1,700.00;;
BARANGAY:;102;;;;
NINTH AVE SOUTH;9TH ST  QC BOUNDARY;CR;3,800.00;;
NINTH AVE SOUTH;9TH ST  QC BOUNDARY;RR;1,500.00;;
NINTH AVE SOUTH;9TH ST  QC BOUNDARY;I;1,700.00;;
EIGHT AVE NORTH;9TH ST  QC BOUNDARY;CR;3,800.00;;
EIGHT AVE NORTH;9TH ST  QC BOUNDARY;RR;1,500.00;;
EIGHT AVE NORTH;9TH ST QC BOUNDARY;I;1,700.00;;
NINTH ST.  EAST;9TH AVE  8TH AVE;CR;3,800.00;;
NINTH ST.  EAST;9TH AVE  8TH AVE;RR;1,500.00;;
NINTH ST.  EAST;9TH AVE  8TH AVE;I;1,700.00;;
ALL OTHER STREETS;;CR;3,800.00;;
